Category,Description,Documentation,Domain,Date,Condition,Creator,Materials,ID,Title,Origin
Ophtalmologie,Ophtalmoscope du prof. Marc Amsler,,Ophtalmologie,20e s.,moyen,,,7,Ophtalmoscope du prof. Marc Amsler,"Mme Anne Egli-Décombaz, Zurich"
,"Hémomètre Sahli, avec 3 fiches d’explication. ",,,20e s.,moyen,"F. Büchi & Sohn, Bern (Schweiz)",,801,Hémomètre Sahli,
Ophtalmologie,"Set de 12 instrumentsde chirurgie de l’oeil en métal, presque tous de la marque Weiss ou Weiss London. L’étui porte l’inscription: John Weiss & son, 287 Oxford St. London.",,Ophtalmologie,20e s.,moyen,"Weiss & Son, Oxford st. London.",,52,Instruments de chirurgie ophtalmique,
Ophtalmologie,8 pinces pour chirurgie de l’oeil (?),,Ophtalmologie,20e s.,moyen,,,798,pinces pour la chirurgie ophtalmique (?),
Ophtalmologie,Pince chirurgicale avec l’inscription “HERTL” à l’intérieur d’une des branches.,,Ophtalmologie,20e s.,bon,Herlt,,-583,Pince pour chirurgie de l’oeil,
Ophtalmologie,"7 paires de lunettes avec ou sans étui:- 1 paire de lunettes rondes à montures rouges. Il manque une branche- 1 paire de lunettes en métal, carré, probablement 1990s, Lino Veneziani for Liven, Made in Italy. Dans étui brun très abîmé.- 1 paire monture supérieure dorée, branches et pont ciselés dans étui à motifs art nouveau- 1 paire de lunettes de soleil rondes, monture en résine avec caches latéraux. Pont cassé. Dans un étui de carton coulissant- 1 paire de lunettes à monture noire. Cassées (verre droit qui ne tient plus et où le métal doré est à jour. Dans un étui de tissu marine et gris.- 1 paire de lunettes à monture or et écaille, en bon état. Dans un étui en plastique à carreaux écossais.- 1 paire de lunettes en métal avec bordure supérieure en plastique brun. bon état. Dans étui très abîmé Giorgio Armani (90s)Selon le bordereau: 6 lunettes avec étui et 6 sans étui",,Ophtalmologie,20e s.,moyen - mauvais,,,800,Lot de lunettes,"Dr Henri Smolik, Veytaux/Montreux"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur planche de bois peinte en noir, entourée d’un tissu. Signé Graf et daté Août 24. Numéros manuscrits au verso (196 et 65 (ou 66).",,Dermatologie,août 1924,moyen,Hermann-Werner Graf (1897-1958),"Cire, bois, textile, métal.",0.045,Sarcomatose multiple Kaposi,
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur planche de bois peinte en noir, entourée d’un tissu. Signé Graf et daté mars 1925. Le nom de la patiente a malheureusement été recouvert de peinture. Je devine “Mlle Bez*** “(peut-être Bezuchet?).Porte une étiquette Clinique dermatologique universitaire Lausanne.Au dos: N° 169 et N°26",,Dermatologie,mars 1925,moyen,Hermann-Werner Graf (1897-1958),"Cire, bois, textile, papier, métal.",0.037,Pemphigus aigu bénin,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur planche de bois peinte en noir, entourée d’un tissu. Signé MD et daté de 1927. Petite étiquette de papier “192”, inscription 64 au verso.",,Dermatologie,1927,mauvais,MD,"Cire, bois, textile, papier, métal.",0.028,Lupus Pernio,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur planche de bois peinte en noir, entourée d’un tissu. Signé MD et daté de 1927. Petite étiquette de papier “194”, inscription 29 au verso.",,Dermatologie,1927,moyen,MD,"Cire, bois, textile, papier, métal.",0.027,Lupus Pernio,"Clinique universitaire de Dermatologie, Lausanne"
,Même descriptif et informations que 113,,,,,,,114,Burin,
Laboratoire,"Thermomètre de laboratoire (de -20 à 100°C), sur le verre se trouve l’inscription “E. Gautschy, opticien, Lausanne”, dans un étui cylindrique en carton verdâtre (probablement bleu à l’origine, décoloré et sale). Etiquette manuscrite: Thermomètre, 2 fr, salle d’Embryologie. Semble en parfait état de marche!",,Laboratoire,Première moitié du 20e s.,moyen,"E. Gautschy, opticien, Lausanne","verre, mercure, papier, carton",-589,Thermomètre (laboratoire),
"Diapositives, Photographies, Reproductions","Photographie représentant des étudiants en médecine lors d’une dissection. Encadrée. Au verso, inscription “Charing X med school 15 / 2”","Autre tirage photographique annoté dans le dossier du  versement.M:\IHM\04-PATRIMOINE\Collections\01 objets\Coll. instruments\Versements\2014\Garey, Laurence",,1903,moyen,,,-590,"Photographie de dissection, probablement à Londres",
"Diapositives, Photographies, Reproductions",,"Correspond à la cote P.2.M.H.05.01.011 du musée historique de Lausanne (cf fiche au format pdf dans dossier du versement : M:\IHM\04-PATRIMOINE\Collections\01 objets\Coll. instruments\Versements\2014\Garey, Laurence",,,,,,-591,"Carte postale de la salle de dissection, école de médecine, Lausanne",
Anatomie,"Cire anatomique de l’abdomen, dans une vitrine.",,Anatomie,Première moitié du 20e s.,moyen (sale),"Tramond, Paris","cire, bois, verre, textile",-592,Cire anatomique de l’abdomen,
,"Seringue 20 ml en verre, marque sanitex, dans son emballage stérile daté du 30 janvier 1984",,,20e s.,bon,Sanitex,,-593,Seringue,
,"Seringue 10 ml en verre, marque becton dickinson, dans son emballage stérile daté du 16 mai 1989",,,20e s.,bon,Becton Dickinson,,-594,seringue,
,"Seringue 10 ml en verre, marque Sanitex, dans son emballage stérile daté du 14 mars 1988",,,20e s.,bon,Sanitex,,-595,seringue,
,"Seringue 10 ml en verre, marque Socorex, dans son emballage stérile daté du 14 mars 1988",,,20e s.,bon,Socorex,,-596,seringue,
,"Seringue en verre, marque P-K (Record Uniform, S.J. Pieké-Holland).",,,20e s.,bon,P-K,,-597,Seringue,
,Tube de seringue en verre 20 ml dans son emballage. Marque Standard 50.,,,20e s.,bon,Standard 50,,-598,Tube de seringue,
,"Boîte d’aiguilles à seringues, 2R2",,,20e s.,,2R2,,-599,Aiguilles pour seringue avec boîte,
,Aiguille à ailette dans son sachet stérile.,,,20e s.,bon,,,-600,Aiguille,
Anesthésiologie,Structure métallique pour masque d’anesthésie. Logo avec une tête d’aigle surmontant un M,,Anesthésiologie - Soins intensifs,20e s.,,,,-601,Masque d’anesthésie (structure),
Pharmacie,"Chlorure d’éthyle pour anesthésie locale. Il me semble que sur le verso de l’étiquette (visible en transparence) on a la date de péremption (181172) il s’agirait donc d’un médicament produit autour de 1970. Le tout comprend: une bombonne (vide), une notice, et l’emballage.",,Pharmacie - Pharmacologie,20e s.,,,,-602,Chloraethyl Dr. Henning,
Pharmacie,Seringue 5 ml dans son étui (cylindre métallique) avec gravure “irgapyrin”,,Pharmacie - Pharmacologie,20e s.,,,,-603,Seringue pour injection d’Irgapyrin,
"Diapositives, Photographies, Reproductions",Panneau de bois peint en blanc avec liseré noir et inscription Sprechzimmer,,,20e s.,,,,-604,Panneau “Sprechzimmer”,
Diagnostic,Stéthoscope monaural en bois clair.,,Médecine générale,20e s.,,,,-605,Stéthoscope monaural,
,"Boîte métallique, sur laquelle sont gravés les noms des substances suivantes:- Digalen- Pantopon- Pituglandol- Prostigmin- Secacornin- SpasmalginEt le fabriquant: F. Hoffmann - La Roche & Co A.G. BerlinA l’intérieur, 13 ampoules:- Coffein- Lobelin- Cliradon- Apomorphin- Scophedal- Artropin- Amphiole- Polamidon- Lobelin- Amphiole- Amphiole- AmphioleAinsi qu’une aiguille à injection",,,20e s.,,,,-606,Boîte contenant des substances pour injection et une aiguille,
Chirurgie générale,7 flacons contenant des bobines de fil à suturer (Dr. Vömel Original Nahtmaterial ),,,20e s.,,,,-607,Lot de fil à suturer,
,,,,1945,,Söhngen & Co Wiesbaden,,-608,Bandage stérile,Allemagne
,2 tubes dans leur boîte en carton,,,20e s.,,,,-609,Désinfectant Sepsotinktur,
,Seringue Inaltera Supra dans son carton d’origine.,,,20e s.,,,,-610,Seringue Inaltera Supra,
,11 aiguilles hypodermiques pour seringue dans leur boîte,,,20e s.,,Adnyz,,-611,Aiguilles hypodermiques,Allemagne
,emballage de 100 agrafes chirurgicales Michel,,,20e s.,,Velax,,-612,Agrafes chirurgicales de Michel,
,Longue et fine seringue de verre (10ml),,,20e s.,,Aesculap,,-613,Seringue,Allemagne
,,,,20e s.,,Acufirm,,-614,Aiguilles à injection,Allemagne
,Boîte en métal perforé pour aiguilles,,,20e s.,,,,-615,Boîte à aiguilles,
,Boîte à aiguilles en métal perforé contenant des aiguilles à suturer,,,20e s.,,,,-616,Boîte à aiguilles,
,,,,,,,,-617,Tutofusin - solution dans ampoule,
,Spéculum (anal) N°10,,,20e s.,moyen,,,-620,Speculum anal (?),
,"Probablement une pince isolante de Langenbeck pour saisir les tumeurs hémorroïdales. Les larges branches permettent d’isoler et de protéger les parois, tout en étant arrondies et facilitant un passage sans douleur.",,,20e s.,moyen,,,-621,Pince à boyaux (isolante de Langenbeck),
,"Coffret contenant une seringue avec 4 embouts supplémentaires, et 6 instruments d’ophtalmologie. Urs Birchler estime que la seringue date du XVI siècle. A mon avis c’est bien plus tardif (XVIII ou XIX siècle). Par ailleurs, les instruments me semblent plus récents.",,,vers 1500,Moyen,,,-622,Coffret ophtalmologie pour nettoyage du canal lacrymal,
,,,,20e s.,,,,-623,4 sondes pour ponction des poumons,
,4 élévateurs de racine (pieds de biche?) et un pousse-amalgame,,,20e s.,,,,-624,5 instruments de chirurgie dentaire (élévateurs de racines et pousse amalgame),
ORL,,,ORL,,,,,-625,5 instruments ORL (curettes et sondes),
,,,,,,,,-626,6 instruments de chirurgie osseuse,
,"un rouleau de digue dentaire dans son emballage, 2 troueuses, une structure métallique pour tendre la digue. Manque un crampon.",,,,,,,-627,Set pour digue dentaire,
,,,,20e s.,,Eduard Eicke,,-628,Ecarteur dentaire,
,,,,,,A. Deppeler,,-629,Instrument dentaire,
,,,,,,,,-630,2 élévateurs de racine,
,Ce lot aurait appartenu à la première femme dentiste de Bâle selon Urs Birchler,,,,,,,-631,"lot d’instruments de dentisterie (pinces, curettes, pousse-amalgame...)",
,,,,,,,,-632,Curette pliable,
,,,ORL,,,Mathieu,,-633,Amygdalotome,
,,,,20e s.,,,,-634,seringue,
,,,,20e s.,,,,-635,Pince coupante courbée (ciseaux pour le nez),
,Dans une boîte rouge avec le nom du médecin Tscharner,,ORL,20e s.,,,,-636,Spéculum (nez ou oreilles),
,Stéthoscope dont il manque le tube caoutchouc.,,,20e s.,,,,-637,Stéthoscope,
,1ère femme dentiste de Bâle,,,20e s.,,,,-638,Aspire-salive,
,1ère femme dentiste de Bâle,,,20e s.,,,,-639,Aspire-salive,
,1ère femme dentiste de Bâle,,,20e s.,,,,-640,23 daviers divers,
,,,,20e s.,,,,-641,5 porte-empreinte,
,1ère femme dentiste Bâle,,,,,,,-642,Ouvre-bouche,
,instrument de dentiste avec du fil métallique (1ère dentiste femme Bâle),,,,,,,-643,A identifier,
,1ère femme dentiste de Bâle (?),,,,,,,-644,Pince hémostatique délicate,
,1ère femme dentiste de Bâle (?),,,,,,,-645,Lot d’aiguilles chirurgicales et lames,
ORL,"Coffret rouge renfermant une pipe pour laryngectomisé avec chargeur, une chaînette, deux cure-pipes et deux embouts de rechange.Contient un mode d’emploi et une preuve d’achat.",,ORL,1979 (achat); 20e s.,bon,,,-646,Pipe de Ticchioni pour laryngectomisé,France
Laboratoire,Cellule de Thoma permettant de compter le nombre de cellules dans une solution.,,,20e s.,bon,Greichert,,-647,Cellule de Thoma / Hématimètre,Autriche
Soins techniques,Texte imprimé:“Armée suisse Schweiz. Armee Esercito SvizzeroIndivid. VerbandpäkchenPansement individuelFasciatura individualeM ASM 04 (?) IVF,,,20e s.,,,,5053,Pansement individuel,
Ophtalmologie,,,,20e s.,,,,-648,Ophtalmoscope,
Laboratoire,"Boîte de coupes histologiques, noire, marque Assistent.",,,1966-1967 ; 20e s.,,,,-649,Boîte de coupes histologiques (pathologie),
Laboratoire,"Boîte de coupes histologiques, noire, marque Assistent.",,,1966-1967 ; 20e s.,,,,-650,Boîte de coupes histologiques (pathologie),
Laboratoire,"Boîte de coupes histologiques verte, avec inscription à la main (Boîte 2 Eric)",,,1966-1967 ; 20e s.,,,,-651,Boîte de coupes histologiques (physiologie),
Diagnostic,"Boîte contenant des papiers d’enregistrement pour ECG, plié en Z, 18m de long, largeur 32 mm, thermoréactif.",,,20e s.,,"Schiller, Switzerland",,-652,Papier d’enregistrement pour électrocardiogramme (ECG),
Ophtalmologie,Ophtalmoscope dans une boîte noire,,,20e s.,,,,5040,"Ophtalmoscope, modèle Eff, avec deux ampoules dans sa boîte",
Chirurgie générale,Boîte avec des instruments de chirurgie,,,20e s.,,,,-653,Boîte avec divers instruments de chirurgie,
,,,,20e s.,,,,-654,Boîte de chirurgie à domicile,
,“Un ensemble représentatif d’électrocardiogrammes choisis pour aider le médecin dans l’identification de tracés s’écartant de la normale”,,,20e s.,,Merck Sharp & Dohme,,-655,Guide d’électrocardiographie,
"Diapositives, Photographies, Reproductions","Edité par les laboratoires du docteur Plantier, Annonay, Ardèche (France)- Iconographie hépatique, 6e série- Iconographie hépatique, 4e série- Iconographie entérologique, 2e série- Iconographie entérologique",,,,,,,-656,4 Carnets d’iconographie entérologique et hépatique,
,"appareil, raccordement électrique, bandes caoutchouc, explications manuscrites",,,,,,,-657,Electrocardiogramme (ECG) portatif,
Archives sonores,"Jörgen Schmidt-Voigt, Herzakustisches Diagnostikon. Drei Schallplattenbändchen zur Auskultation des Herzens; I HerzenrythmusstörungenII HerzgeräuscheIII Herztöne",,,20e s. 1961,,,,-658,Diagnostic cardiaque acoustique - 3 disques pour l’auscultation du coeur,
Objets d'art et d'artisanat,"Plaque de bronze avec l’inscription Maurizio Schiff, signée Hugues Bovy",,,,,Hugues Bovy,,-659,Plaque commémorative Maurice Schiff,
Objets d'art et d'artisanat,Porte une étiquette déchirée en italien “Istruzione”,,,,"mauvais, nécessite une restauration","Bock Steger, Lips",,-660,Modèle en plâtre du cerveau,
Objets d'art et d'artisanat,Porte une étiquette déchirée en italien “Cervello T. 15”,,,,"mauvais, nécessite une restauration","Bock Steger, Lips",,-661,Modèle en plâtre du cerveau,
Archives sonores,Copie sur CD du document de la BIUMWG 140 Eng BMI 1880,,,1976,,,,-662,L’auscultation cardiaque - cours programmé et disque,
,"Tour dentaire à pédale avec embout (cassé).Le mécanisme est actionné par un pédalier relié à un système de roue, poulie et courroie.L’objet est en moyen état de conservation. Il est sale, rouillé et relativement fragilisé, mais il permet encore d’appréhender le fonctionnement initial de ce type de dispositif.",Voir fiche fonds,,Fin 19e s.,moyen,,,-663,Tour dentaire à pédale,
ORL,"Audiomètre portatif dans sa sacoche, fonctionnant à piles. Il s’agit d’une petite caisse dotée de deux variateurs qui produisent du bruit blanc à plusieurs fréquences et intensités. Un écouteur est relié au dispositif, qui produit le bruit lorsqu’on appuie sur son bouton noir.Il porte la mention “audiomètre de dépistage précoce. Appareil breveté. VEIT-BIZAGUET-UBERSFELDPorte un N° d’inventaire CHUV: INV.85","Contrôle de l’adaptation de la prothèse auditive du jeune enfant sourd, avant l’acquisition du langage. P. Veit, G. Bizaguet, A. Ubersfeld, Paris, 1968",,1968,moyen.,Philips,divers matériaux,-664,Audiomètre portatif ou babymètre (?),
ORL,Appareil avec deux molettes (heauring loss Db et Frequency Kc/s et un écran de contrôle (mA) qui peut être relié à un haut parleur.,,,1960,moyen,Peters,,-665,Audiomètre,
Pharmacie,Echantillon médical gratuit d’Epanal Un. Tube métallique dans sa boîte en carton avec ordonnance. Contient 10 pastilles brunes.,Objet du mois février 2017,,1957-1967,bon,"Laboratoires du Dr E. Bouchara, 8, Rue Pastourelle - Paris","carton, métal, papier, composé chimique (pastille)",-666,EPANAL UN,
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. Etiquette “clinique dermatologique universitaire, Lausanne”, et titre de l’affection.Verso: chiffre 1361 (correspond au moulage de l’inventaire de l’Hôpital Saint Louis du même N°)",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01360_01361,Dermatologie,entre 1891-1925,moyen,Jules Baretta,"Cire, bois, textile, papier, métal.",0.053,Toxicodermie. Eruption bromique,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL et titre).Au verso: N° 216 et 23,,Dermatologie,,assez bon,,"Cire, bois, textile, papier, métal.",0.058,Tuberculose verruqueuse framboésiforme d’origine hématogène,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre et Clinique dermatologique universitaire Lausanne.Verso: Inscription “Lentigo malin”, 22, 41",,Dermatologie,,,,"Cire, bois, textile, papier, métal.",0.02,Lentigo malin,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL et titre).Au verso: diverses inscriptions (1760; 17),http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01760,Dermatologie,1894 - 1925,,Jules Baretta,"Cire, bois, textile, papier, métal.",0.005,Dermatite herpétiforme,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. Etiquettes: clinique dermatologique universitaire Lausanne, Lymphangite nodulaire chronique post-traumatique, 59.Verso: 60.",,Dermatologie,1924,,,"Cire, bois, textile, papier, metal.",0.032,Lymphangite nodulaire chronique post-traumatique,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. Etiquette clinique dermatologique universitaire, Lausanne, N°48 A, Lymphangiome et hémangiome kystique.Verso: Paulette Gatabin, 1935, lymphangiome et hémangiome kystique",,Dermatologie,1935,,,"Cire, bois, textile, papier, métal.",0.031,Lymphangiome et hémangiome kystique,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir.  Etiquette: Sarcoïdes dermiques, Boeck chez luétique lat.Verso: Mademoiselle Jaccard, 1934, sacroïdes dermiques, (Boeck chez luétique latente)Cire jaune, peu de relief",,Dermatologie,1934,,,"Cire, bois, textile, papier, métal.",0.044,Sarcoïdes dermiques Boeck chez luétique lat.,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre et CDUL)Verso: Epithélioma spino-cellulaire; Isabelle Bornoz; 1933N° 115 C,,Dermatologie,1933,,,"Cire, bois, textile, papier, métal.",0.011,Epithélioma spino-cellulaire,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (cdul et titre)Verso: titre, N° 75; 21",,Dermatologie,,,,"Cire, bois, textile, papier, métal.",0.012,Epithélioma  spino-cellulaire sur base de kératomes symétriques multiples ,"Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie","Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre et CDUL)verso: Titre, Baretta, N°174; 38",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01066,Dermatologie,entre 1891-1925,,,"Cire, bois, textile, papier, métal.",0.024,"Lichen plan, poussées aiguës","Clinique universitaire de Dermatologie, Lausanne"
"Dermatologie, vénéréologie",Cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL et titre)Verso: Baso: Epithélioma plan cicatriciel pigmenté. Mme A. Savio. 10 novembre 19387391 c,,Dermatologie,1938,,,"Cire, bois, textile, papier, métal.",0.009,Epithélioma plan cicatriciel pigmenté,"Clinique universitaire de Dermatologie, Lausanne"
